batch_size,latency_s,latency_per_item_ms,pass,pass_type
10,1.5127340959988942,151.27340959988942,1,cold
10,2.1268008560000453,212.68008560000453,1,cold
10,1.8310618909999903,183.10618909999903,1,cold
10,1.1865388169971993,118.65388169971993,1,cold
10,1.941146013999969,194.1146013999969,1,cold
10,1.5842960629997833,158.42960629997833,1,cold
10,1.2925904090006952,129.25904090006952,1,cold
10,1.955110083999898,195.5110083999898,1,cold
10,2.5330934949997754,253.30934949997751,1,cold
10,1.9118833470020036,191.18833470020036,1,cold
10,1.7419550220001838,174.19550220001838,1,cold
10,2.222353191998991,222.2353191998991,1,cold
10,2.921400144998188,292.1400144998188,1,cold
10,1.410160357998393,141.0160357998393,1,cold
10,1.9282418570001028,192.82418570001028,1,cold
10,2.5397625400000834,253.97625400000834,1,cold
10,1.7894324280023284,178.94324280023284,1,cold
10,1.9334602270027972,193.34602270027972,1,cold
10,1.651284896001016,165.1284896001016,1,cold
10,2.098635332997219,209.8635332997219,1,cold
10,1.9058308959974966,190.58308959974966,1,cold
10,1.598483073998068,159.8483073998068,1,cold
10,1.8590704480011482,185.90704480011482,1,cold
10,1.9163692779984558,191.63692779984558,1,cold
10,1.7589043289990514,175.89043289990514,1,cold
10,1.9118936439990648,191.18936439990648,1,cold
10,1.8479485970019596,184.79485970019596,1,cold
10,1.901756008999655,190.1756008999655,1,cold
10,1.9454149260018312,194.54149260018312,1,cold
10,2.042239354999765,204.2239354999765,1,cold
10,4.063243853997847,406.32438539978466,1,cold
10,5.093678379002085,509.36783790020854,1,cold
10,2.3306466520007234,233.06466520007234,1,cold
10,5.690358149000531,569.0358149000531,1,cold
10,4.487046035003004,448.70460350030044,1,cold
10,2.056723582001723,205.6723582001723,1,cold
10,6.0129366439978185,601.2936643997818,1,cold
10,2.665235694999865,266.5235694999865,1,cold
10,5.780389097002626,578.0389097002626,1,cold
10,5.86501874500027,586.501874500027,1,cold
10,5.646716514002037,564.6716514002037,1,cold
10,4.544853105999209,454.4853105999209,1,cold
10,4.687914415000705,468.7914415000705,1,cold
10,5.088238134998392,508.82381349983916,1,cold
10,3.2270900919975247,322.7090091997525,1,cold
10,4.779615813000419,477.96158130004187,1,cold
10,5.103941737997957,510.3941737997957,1,cold
10,5.159942654001497,515.9942654001497,1,cold
10,3.3897117779997643,338.97117779997643,1,cold
10,6.197093430997484,619.7093430997484,1,cold
10,5.0522058559981815,505.2205855998182,1,cold
10,5.915330032999918,591.5330032999918,1,cold
10,4.534985106998647,453.4985106998647,1,cold
10,4.488021933000709,448.80219330007094,1,cold
10,5.5737118769975496,557.371187699755,1,cold
10,1.5248921150014212,152.48921150014212,2,warm
10,2.1934718800002884,219.34718800002884,2,warm
10,1.7652777240000432,176.52777240000432,2,warm
10,1.1908036079985322,119.08036079985322,2,warm
10,2.0450739360021544,204.50739360021544,2,warm
10,1.531470606001676,153.1470606001676,2,warm
10,1.2717691259967978,127.17691259967978,2,warm
10,2.0093321640015347,200.93321640015347,2,warm
10,2.561540873000922,256.1540873000922,2,warm
10,1.9298249810017296,192.98249810017296,2,warm
10,1.7421373120014323,174.21373120014323,2,warm
10,2.1661530480014335,216.61530480014335,2,warm
10,2.83359861200006,283.359861200006,2,warm
10,1.2755523820014787,127.55523820014785,2,warm
10,1.885184113001742,188.5184113001742,2,warm
10,2.543933315999311,254.39333159993112,2,warm
10,1.7811388729969622,178.11388729969622,2,warm
10,1.9235084700012521,192.3508470001252,2,warm
10,1.5175692939992587,151.75692939992587,2,warm
10,2.1128453999990597,211.28453999990597,2,warm
10,1.9331537279977056,193.31537279977056,2,warm
10,1.653273108000576,165.3273108000576,2,warm
10,2.017381806999765,201.7381806999765,2,warm
10,1.9587337340017257,195.87337340017257,2,warm
10,1.806265079001605,180.6265079001605,2,warm
10,1.8328636849983013,183.28636849983013,2,warm
10,1.762531914999272,176.2531914999272,2,warm
10,1.8851061630011827,188.51061630011827,2,warm
10,2.00811566700213,200.811566700213,2,warm
10,2.054959824999969,205.4959824999969,2,warm
10,4.012121711999498,401.2121711999498,2,warm
10,5.11951856000087,511.951856000087,2,warm
10,2.3673457849981787,236.73457849981787,2,warm
10,5.641680022999935,564.1680022999935,2,warm
10,4.510542093998083,451.0542093998083,2,warm
10,2.1688288419973105,216.88288419973105,2,warm
10,5.921484774000419,592.1484774000419,2,warm
10,2.709224310998252,270.9224310998252,2,warm
10,5.530528364000929,553.0528364000929,2,warm
10,5.841755073000968,584.1755073000968,2,warm
10,5.662310252999305,566.2310252999305,2,warm
10,4.538386601998354,453.83866019983543,2,warm
10,4.584009797999897,458.4009797999897,2,warm
10,5.049040203000914,504.9040203000914,2,warm
10,3.2869575529985013,328.69575529985013,2,warm
10,4.78398597100022,478.398597100022,2,warm
10,5.0685305100014375,506.85305100014375,2,warm
10,5.223042511999665,522.3042511999665,2,warm
10,3.2977709350016084,329.77709350016084,2,warm
10,6.220335937996424,622.0335937996424,2,warm
10,5.105713389999437,510.5713389999437,2,warm
10,5.934489792998647,593.4489792998647,2,warm
10,4.580432004997419,458.04320049974194,2,warm
10,4.70404432000214,470.404432000214,2,warm
10,5.567757185999653,556.7757185999653,2,warm
10,1.5078624989982927,150.78624989982927,3,warm
10,2.110153908000939,211.01539080009388,3,warm
10,1.7788461199997982,177.88461199997982,3,warm
10,1.2162980440007232,121.62980440007232,3,warm
10,1.9669159249970107,196.69159249970107,3,warm
10,1.5341623290005373,153.41623290005373,3,warm
10,1.2594921820018499,125.94921820018499,3,warm
10,2.0117334869974,201.17334869974002,3,warm
10,2.5655566759996873,256.55566759996873,3,warm
10,1.983801295999001,198.3801295999001,3,warm
10,1.7236735240003327,172.36735240003327,3,warm
10,2.270414605998667,227.0414605998667,3,warm
10,2.804100068999105,280.4100068999105,3,warm
10,1.3155485540009977,131.55485540009977,3,warm
10,1.9131531820021337,191.31531820021337,3,warm
10,2.549514922997332,254.95149229973325,3,warm
10,1.8436708389999694,184.36708389999694,3,warm
10,1.8705260550013918,187.05260550013918,3,warm
10,1.5351280450013292,153.51280450013292,3,warm
10,2.1374488699984795,213.74488699984795,3,warm
10,1.8967486980000103,189.67486980000103,3,warm
10,1.5845001449997653,158.45001449997653,3,warm
10,1.9345612340002845,193.45612340002845,3,warm
10,1.969095959000697,196.9095959000697,3,warm
10,1.7595793260006758,175.95793260006758,3,warm
10,1.7810888340027304,178.10888340027304,3,warm
10,1.7719291120010894,177.19291120010894,3,warm
10,1.9097706239990657,190.97706239990657,3,warm
10,2.005916526002693,200.5916526002693,3,warm
10,2.0024737019994063,200.24737019994063,3,warm
10,4.030187172000296,403.01871720002964,3,warm
10,5.095044498000789,509.50444980007893,3,warm
10,2.407674718000635,240.7674718000635,3,warm
10,5.675752781000483,567.5752781000483,3,warm
10,4.564444786999957,456.44447869999567,3,warm
10,2.087362562000635,208.7362562000635,3,warm
10,5.915582096000435,591.5582096000435,3,warm
10,2.6903013010014547,269.03013010014547,3,warm
10,5.517780568003218,551.7780568003218,3,warm
10,5.769611896001152,576.9611896001152,3,warm
10,5.556239820998599,555.6239820998599,3,warm
10,4.527842620998854,452.7842620998854,3,warm
10,4.5891829329993925,458.91829329993925,3,warm
10,5.100793482000881,510.07934820008813,3,warm
10,3.241106548000971,324.1106548000971,3,warm
10,4.780147699999361,478.0147699999361,3,warm
10,5.0642009820003295,506.42009820003295,3,warm
10,5.125265184000455,512.5265184000455,3,warm
10,3.2218661529987003,322.18661529987,3,warm
10,6.1207471399975475,612.0747139997547,3,warm
10,5.016833502002555,501.6833502002556,3,warm
10,5.885202004999883,588.5202004999883,3,warm
10,4.527919049000047,452.79190490000474,3,warm
10,4.472932734999631,447.2932734999631,3,warm
10,5.543618307001452,554.3618307001452,3,warm
