batch_size,latency_s,latency_per_item_ms,pass,pass_type
10,0.5059829539968632,50.59829539968632,1,cold
1,0.05804247601190582,58.04247601190582,1,cold
1,0.05930781096685678,59.30781096685678,1,cold
1,0.05490014801034704,54.90014801034704,1,cold
1,0.055866221024189144,55.866221024189144,1,cold
1,0.06231711100554094,62.31711100554094,1,cold
1,0.055100771016441286,55.100771016441286,1,cold
1,0.05448036704910919,54.48036704910919,1,cold
1,0.05399815097916871,53.99815097916871,1,cold
1,0.05358982598409057,53.58982598409057,1,cold
1,0.0533515369752422,53.3515369752422,1,cold
1,0.05359737802064046,53.59737802064046,1,cold
1,0.05220755602931604,52.20755602931604,1,cold
1,0.04003994504455477,40.03994504455477,1,cold
1,0.05384513002354652,53.84513002354652,1,cold
1,0.05765025602886453,57.65025602886453,1,cold
1,0.05355124903144315,53.55124903144315,1,cold
1,0.055015200981870294,55.015200981870294,1,cold
1,0.056982462003361434,56.982462003361434,1,cold
1,0.05739998904755339,57.39998904755339,1,cold
1,0.05625836300896481,56.25836300896481,1,cold
1,0.053565049020107836,53.565049020107836,1,cold
1,0.05460097797913477,54.60097797913477,1,cold
1,0.05372514098417014,53.72514098417014,1,cold
1,0.055450306041166186,55.450306041166186,1,cold
1,0.05708888097433373,57.08888097433373,1,cold
10,0.47042346000671387,47.04234600067139,1,cold
10,0.4316749589634128,43.16749589634128,1,cold
10,0.45495559298433363,45.49555929843336,1,cold
1,0.04694972396828234,46.94972396828234,1,cold
1,0.044498363975435495,44.498363975435495,1,cold
1,0.055222261988092214,55.222261988092214,1,cold
1,0.055685009981971234,55.685009981971234,1,cold
1,0.05364712199661881,53.64712199661881,1,cold
1,0.06301538000116125,63.01538000116125,1,cold
1,0.05960336601128802,59.60336601128802,1,cold
1,0.049703456985298544,49.703456985298544,1,cold
10,0.3976061680004932,39.76061680004932,1,cold
10,0.40692081599263474,40.692081599263474,1,cold
10,0.10284942499129102,10.284942499129102,1,cold
10,0.13861128297867253,13.861128297867253,1,cold
10,0.12315744801890105,12.315744801890105,1,cold
10,0.0864459199947305,8.64459199947305,1,cold
10,0.1288749009836465,12.887490098364651,1,cold
10,0.10676138399867341,10.676138399867341,1,cold
10,0.09171943605178967,9.171943605178967,1,cold
10,0.13289851497393101,13.289851497393101,1,cold
10,0.1687209940282628,16.87209940282628,1,cold
10,0.1337226860341616,13.37226860341616,1,cold
10,0.11681040603434667,11.681040603434667,1,cold
10,0.15024729300057516,15.024729300057516,1,cold
10,0.18827441899338737,18.827441899338737,1,cold
10,0.09602167102275416,9.602167102275416,1,cold
10,0.12769022799329832,12.769022799329832,1,cold
10,0.1660514969844371,16.60514969844371,1,cold
10,0.11866248300066218,11.866248300066218,1,cold
10,0.12541032704757527,12.541032704757527,1,cold
10,0.10613942600321025,10.613942600321025,1,cold
10,0.18227376998402178,18.22737699840218,1,cold
10,0.1274283230304718,12.74283230304718,1,cold
10,0.10786770802224055,10.786770802224055,1,cold
10,0.12247887603007257,12.247887603007257,1,cold
10,0.1308700729859993,13.087007298599929,1,cold
10,0.11476407601730898,11.476407601730898,1,cold
10,0.1184403279912658,11.84403279912658,1,cold
10,0.12054972199257463,12.054972199257463,1,cold
10,0.1260070540010929,12.600705400109291,1,cold
10,0.1294439560151659,12.94439560151659,1,cold
10,0.1368126559536904,13.681265595369041,1,cold
