batch_size,latency_s,latency_per_item_ms,pass,pass_type
10,8.377452070009895,837.7452070009895,1,cold
10,8.90634475403931,890.634475403931,1,cold
10,7.90988843201194,790.988843201194,1,cold
10,8.664072851010133,866.4072851010133,1,cold
10,9.424132195010316,942.4132195010316,1,cold
10,8.37086092698155,837.086092698155,1,cold
10,7.803634481038898,780.3634481038898,1,cold
10,7.204687919002026,720.4687919002026,1,cold
10,6.468356852012221,646.8356852012221,1,cold
10,7.089639138022903,708.9639138022903,1,cold
10,1.759157944994513,175.9157944994513,1,cold
10,2.5631443530437537,256.31443530437537,1,cold
10,2.14022985403426,214.022985403426,1,cold
10,1.4285441180109046,142.85441180109046,1,cold
10,2.1661579090286978,216.61579090286978,1,cold
10,1.8785704839974642,187.85704839974642,1,cold
10,1.4887164660030976,148.87164660030976,1,cold
10,2.1960738640045747,219.60738640045747,1,cold
10,2.949412329006009,294.9412329006009,1,cold
10,2.509579833014868,250.95798330148682,1,cold
10,2.2744747240212746,227.44747240212746,1,cold
10,2.4643569940235466,246.43569940235466,1,cold
10,3.4069760590209626,340.69760590209626,1,cold
10,1.6014064099872485,160.14064099872485,1,cold
10,2.3029122059815563,230.29122059815563,1,cold
10,2.8646845709881745,286.46845709881745,1,cold
10,2.080569135956466,208.05691359564662,1,cold
10,2.4939902990008704,249.39902990008704,1,cold
10,1.7458849000395276,174.58849000395276,1,cold
10,2.747053271974437,274.7053271974437,1,cold
10,2.2925853959750384,229.25853959750384,1,cold
10,1.892948905006051,189.2948905006051,1,cold
10,2.38152789499145,238.152789499145,1,cold
10,2.162034040025901,216.2034040025901,1,cold
10,2.138018177007325,213.8018177007325,1,cold
10,2.2693289989838377,226.93289989838377,1,cold
10,2.185610285960138,218.56102859601378,1,cold
10,2.2107664039940573,221.07664039940573,1,cold
10,2.1914623079937883,219.14623079937883,1,cold
10,2.4094085409888066,240.94085409888066,1,cold
10,4.537914752960205,453.7914752960205,1,cold
10,5.409486566029955,540.9486566029955,1,cold
10,2.782319951977115,278.2319951977115,1,cold
10,5.944676298997365,594.4676298997365,1,cold
10,4.6364410480018705,463.64410480018705,1,cold
10,2.460978220042307,246.0978220042307,1,cold
10,6.363601308956277,636.3601308956277,1,cold
10,3.4093826609896496,340.93826609896496,1,cold
10,5.633183491998352,563.3183491998352,1,cold
10,6.187362733995542,618.7362733995542,1,cold
10,5.851691632997245,585.1691632997245,1,cold
10,4.858927638968453,485.8927638968453,1,cold
10,4.756304106966127,475.63041069661267,1,cold
10,5.392357040953357,539.2357040953357,1,cold
10,3.6435195159865543,364.35195159865543,1,cold
10,4.744639083975926,474.4639083975926,1,cold
10,5.613719329005107,561.3719329005107,1,cold
10,5.613629529019818,561.3629529019818,1,cold
10,3.7242053340305574,372.42053340305574,1,cold
10,6.751249791996088,675.1249791996088,1,cold
10,5.328739313001279,532.8739313001279,1,cold
10,6.008784673991613,600.8784673991613,1,cold
10,4.812176168023143,481.2176168023143,1,cold
10,4.903184706985485,490.3184706985485,1,cold
10,6.302779507997911,630.2779507997911,1,cold
10,8.405579190002754,840.5579190002754,2,warm
10,8.998230056022294,899.8230056022294,2,warm
10,8.407648961001541,840.7648961001541,2,warm
10,8.777084878995083,877.7084878995083,2,warm
10,9.569746616005432,956.9746616005432,2,warm
