batch_size,latency_s,latency_per_item_ms,pass,pass_type
10,8.696833350986708,869.6833350986708,1,cold
10,9.057156036957167,905.7156036957167,1,cold
10,7.9973923019715585,799.7392301971558,1,cold
10,8.421203692036215,842.1203692036215,1,cold
10,9.648026658978779,964.8026658978779,1,cold
10,8.373696180002298,837.3696180002298,1,cold
10,7.332378793973476,733.2378793973476,1,cold
10,6.675833950052038,667.5833950052038,1,cold
10,6.166665619995911,616.6665619995911,1,cold
10,6.769241346977651,676.9241346977651,1,cold
10,1.5833845929591917,158.33845929591917,1,cold
10,2.179077012988273,217.9077012988273,1,cold
10,1.793299979006406,179.3299979006406,1,cold
10,1.2040136590367183,120.40136590367183,1,cold
10,2.012492928013671,201.24929280136712,1,cold
10,1.6402758779586293,164.02758779586293,1,cold
10,1.284570747986436,128.4570747986436,1,cold
10,2.0244894700008444,202.44894700008444,1,cold
10,2.5755766939837486,257.55766939837486,1,cold
10,2.0036143309553154,200.36143309553154,1,cold
10,1.7701358799822628,177.01358799822628,1,cold
10,2.2323518249904737,223.23518249904737,1,cold
10,2.857914518972393,285.7914518972393,1,cold
10,1.337147744023241,133.7147744023241,1,cold
10,1.9956431390019134,199.56431390019134,1,cold
10,2.5526402549585328,255.26402549585325,1,cold
10,1.8581086850026622,185.81086850026622,1,cold
10,1.9619677209993824,196.19677209993824,1,cold
10,1.5793322029639967,157.93322029639967,1,cold
10,2.2350534219876863,223.50534219876863,1,cold
10,1.9512127739726566,195.12127739726566,1,cold
10,1.5977862130384892,159.77862130384892,1,cold
10,1.850656660972163,185.0656660972163,1,cold
10,1.9499141699634492,194.99141699634492,1,cold
10,1.771196773974225,177.1196773974225,1,cold
10,1.8146327130380087,181.46327130380087,1,cold
10,1.8366179180447944,183.66179180447944,1,cold
10,1.9143798910081387,191.43798910081387,1,cold
10,1.9547267869929783,195.47267869929783,1,cold
10,1.999655249004718,199.9655249004718,1,cold
10,4.051754105952568,405.17541059525684,1,cold
10,5.143097458989359,514.309745898936,1,cold
10,2.416192235017661,241.6192235017661,1,cold
10,5.726182828017045,572.6182828017045,1,cold
10,4.566776974010281,456.6776974010281,1,cold
10,2.0783417080529034,207.83417080529034,1,cold
10,5.998825198970735,599.8825198970735,1,cold
10,2.744987913989462,274.4987913989462,1,cold
10,5.570278220984619,557.0278220984619,1,cold
10,5.853889628953766,585.3889628953766,1,cold
10,5.652393602998927,565.2393602998927,1,cold
10,4.60505195800215,460.505195800215,1,cold
10,4.63171731896,463.171731896,1,cold
10,5.038801370013971,503.8801370013971,1,cold
10,3.2721701739938,327.21701739938,1,cold
10,4.849420833983459,484.94208339834586,1,cold
10,5.148333551012911,514.8333551012911,1,cold
10,5.22145473503042,522.145473503042,1,cold
10,3.3223547709640115,332.23547709640115,1,cold
10,6.243946170026902,624.3946170026902,1,cold
10,5.09112900699256,509.112900699256,1,cold
10,5.967656994995195,596.7656994995195,1,cold
10,4.60654492903268,460.65449290326796,1,cold
10,4.5518924340140074,455.18924340140074,1,cold
10,5.678212004946545,567.8212004946545,1,cold
10,8.718559268978424,871.8559268978424,2,warm
10,9.0793657139875,907.93657139875,2,warm
10,7.989059448009357,798.9059448009357,2,warm
10,8.330935761972796,833.0935761972796,2,warm
10,9.650029932963662,965.0029932963662,2,warm
10,8.435496416001115,843.5496416001115,2,warm
10,7.397890735010151,739.7890735010151,2,warm
10,6.606212013983168,660.6212013983168,2,warm
10,6.0795201729633845,607.9520172963385,2,warm
10,6.7710395969916135,677.1039596991614,2,warm
10,1.5690450010006316,156.90450010006316,2,warm
10,2.157104875019286,215.71048750192858,2,warm
10,1.7830785349942744,178.30785349942744,2,warm
10,1.246587450033985,124.65874500339851,2,warm
10,1.9779182019992732,197.79182019992732,2,warm
10,1.5790043119923212,157.90043119923212,2,warm
10,1.348615955968853,134.8615955968853,2,warm
10,2.00971805898007,200.971805898007,2,warm
10,2.5827294469927438,258.2729446992744,2,warm
10,1.9912888469989412,199.12888469989412,2,warm
10,1.7396278359810822,173.96278359810822,2,warm
10,2.2455116269993596,224.55116269993596,2,warm
10,2.8368848669924773,283.68848669924773,2,warm
10,1.3787422419991344,137.87422419991344,2,warm
10,1.9281819030293263,192.81819030293263,2,warm
10,2.529354083992075,252.93540839920752,2,warm
10,1.8309369230410084,183.09369230410084,2,warm
10,1.9717321320204064,197.17321320204064,2,warm
