batch_size,latency_s,latency_per_item_ms,pass,pass_type
1,7.712502475944348,7712.502475944348,1,cold
1,5.603160539001692,5603.160539001692,1,cold
1,9.068475201027468,9068.475201027468,1,cold
1,6.570892864023335,6570.892864023335,1,cold
1,8.17196004401194,8171.960044011939,1,cold
1,8.824862883018795,8824.862883018795,1,cold
1,5.5116641750209965,5511.6641750209965,1,cold
1,8.548781648976728,8548.781648976728,1,cold
1,9.532958881987724,9532.958881987724,1,cold
1,6.0061272159800865,6006.1272159800865,1,cold
1,7.37079958798131,7370.79958798131,1,cold
1,7.480369989993051,7480.369989993051,1,cold
1,5.913086281972937,5913.086281972937,1,cold
1,9.0182963690022,9018.2963690022,1,cold
1,8.80462632299168,8804.62632299168,1,cold
1,8.26095697900746,8260.95697900746,1,cold
1,8.36744812305551,8367.44812305551,1,cold
1,7.891219674027525,7891.219674027525,1,cold
1,9.489954171003774,9489.954171003774,1,cold
1,6.905330286012031,6905.330286012031,1,cold
1,8.763056373980362,8763.056373980362,1,cold
1,11.292466084007174,11292.466084007174,1,cold
1,5.083820784988347,5083.820784988347,1,cold
1,8.42537444998743,8425.37444998743,1,cold
1,6.161959023971576,6161.959023971576,1,cold
1,7.039859979005996,7039.859979005996,1,cold
1,4.0661222959752195,4066.1222959752195,1,cold
1,8.969988584984094,8969.988584984094,1,cold
1,9.92064066499006,9920.64066499006,1,cold
1,6.577744360023644,6577.744360023644,1,cold
1,7.614366555004381,7614.366555004381,1,cold
1,6.270914391963743,6270.914391963743,1,cold
1,7.580219772004057,7580.219772004057,1,cold
1,10.121783137030434,10121.783137030434,1,cold
1,7.85939335700823,7859.39335700823,1,cold
1,7.731220868008677,7731.220868008677,1,cold
1,7.789013876055833,7789.013876055833,1,cold
1,6.629352998977993,6629.352998977993,1,cold
1,7.625793767976575,7625.793767976575,1,cold
1,7.698346676013898,7698.346676013898,1,cold
1,10.406347092997748,10406.347092997748,1,cold
1,8.653458016051445,8653.458016051445,1,cold
1,11.432264037954155,11432.264037954155,1,cold
1,9.35659865901107,9356.59865901107,1,cold
1,8.69132552598603,8691.32552598603,1,cold
1,7.737420757999644,7737.420757999644,1,cold
1,7.723423139017541,7723.423139017541,1,cold
1,8.471835319011007,8471.835319011007,1,cold
1,10.326749636034947,10326.749636034947,1,cold
1,11.54838379402645,11548.38379402645,1,cold
1,8.847582472022623,8847.582472022623,1,cold
1,7.489687984983902,7489.687984983902,1,cold
1,8.743827911035623,8743.827911035623,1,cold
1,7.669255468004849,7669.255468004849,1,cold
1,7.031048015982378,7031.048015982378,1,cold
1,10.538749211991671,10538.749211991671,1,cold
1,8.45423147501424,8454.23147501424,1,cold
1,7.85165882401634,7851.65882401634,1,cold
1,8.082479457021691,8082.479457021691,1,cold
1,7.098457766987849,7098.457766987849,1,cold
1,8.020965298986994,8020.965298986994,1,cold
1,7.313190853048582,7313.190853048582,1,cold
1,6.309670749993529,6309.670749993529,1,cold
1,6.763949016982224,6763.949016982224,1,cold
1,5.649765173962805,5649.765173962805,1,cold
1,6.040797533001751,6040.797533001751,1,cold
1,6.141758779005613,6141.758779005613,1,cold
1,5.6511091199936345,5651.1091199936345,1,cold
1,6.660358457011171,6660.358457011171,1,cold
1,7.173395929974504,7173.395929974504,1,cold
1,5.305577602004632,5305.577602004632,1,cold
1,4.442599532951135,4442.599532951135,1,cold
1,7.105516286042985,7105.516286042985,1,cold
1,7.862715243012644,7862.715243012644,1,cold
1,6.439736241009086,6439.736241009086,1,cold
1,6.64655046898406,6646.55046898406,1,cold
1,6.266196735028643,6266.196735028643,1,cold
1,8.288299944018945,8288.299944018945,1,cold
1,5.801074902003165,5801.074902003165,1,cold
1,4.53741963300854,4537.41963300854,1,cold
1,4.366103262000252,4366.103262000252,1,cold
1,5.753537975018844,5753.537975018844,1,cold
1,7.346474902995396,7346.474902995396,1,cold
1,5.255295693001244,5255.295693001244,1,cold
1,7.507095378998201,7507.095378998201,1,cold
1,6.299822480999865,6299.822480999865,1,cold
1,5.097687520028558,5097.687520028558,1,cold
1,5.074429240019526,5074.429240019526,1,cold
1,4.364719034987502,4364.719034987502,1,cold
1,6.380588105996139,6380.588105996139,1,cold
1,6.248414697009139,6248.414697009139,1,cold
1,5.4255943419993855,5425.5943419993855,1,cold
1,6.453578690008726,6453.578690008726,1,cold
1,4.928002680011559,4928.002680011559,1,cold
1,4.160317734989803,4160.317734989803,1,cold
1,7.044966162997298,7044.966162997298,1,cold
1,8.257374765002169,8257.374765002169,1,cold
1,4.647603226010688,4647.603226010688,1,cold
1,5.738961199007463,5738.961199007463,1,cold
1,7.59358148497995,7593.58148497995,1,cold
1,1.6990628330386244,1699.0628330386244,1,cold
1,1.706425437994767,1706.425437994767,1,cold
1,1.5697010119911283,1569.7010119911283,1,cold
1,1.3216779800131917,1321.6779800131917,1,cold
1,1.8046073470031843,1804.6073470031843,1,cold
1,1.7349499810370617,1734.9499810370617,1,cold
1,1.339381936006248,1339.381936006248,1,cold
1,1.8221944420365617,1822.1944420365617,1,cold
1,1.4203547060023993,1420.3547060023993,1,cold
1,1.441797043022234,1441.797043022234,1,cold
1,2.8559126000036485,2855.9126000036485,1,cold
1,2.807845039991662,2807.845039991662,1,cold
1,2.4398836730397306,2439.8836730397306,1,cold
1,1.8959141780505888,1895.9141780505888,1,cold
1,2.5039171450189315,2503.9171450189315,1,cold
1,2.537111355981324,2537.111355981324,1,cold
1,1.9806810509762727,1980.6810509762727,1,cold
1,2.457307477016002,2457.307477016002,1,cold
1,2.3042570000397973,2304.2570000397973,1,cold
1,2.0276538849575445,2027.6538849575445,1,cold
1,2.6121207850519568,2612.120785051957,1,cold
1,2.3148662989842705,2314.8662989842705,1,cold
1,2.38750022999011,2387.50022999011,1,cold
1,1.484700016968418,1484.700016968418,1,cold
1,2.2774389979895204,2277.4389979895204,1,cold
1,2.3503369679674506,2350.3369679674506,1,cold
1,1.6635341980145313,1663.5341980145313,1,cold
1,2.2846369610051624,2284.6369610051624,1,cold
1,1.7933125869603828,1793.3125869603828,1,cold
1,1.9206824059947394,1920.6824059947394,1,cold
1,1.4468797849840485,1446.8797849840485,1,cold
1,1.3311183400219306,1331.1183400219306,1,cold
1,1.4398671000381,1439.8671000381,1,cold
1,1.4018288819934241,1401.8288819934241,1,cold
1,1.2647100699832663,1264.7100699832663,1,cold
1,1.4596155949984677,1459.6155949984677,1,cold
1,1.2925347560085356,1292.5347560085356,1,cold
1,1.4153468980221078,1415.3468980221078,1,cold
1,1.089785257994663,1089.785257994663,1,cold
1,1.3644735120469704,1364.4735120469704,1,cold
1,2.3529456430114806,2352.9456430114806,1,cold
1,2.06323033105582,2063.23033105582,1,cold
1,2.1966443809797056,2196.6443809797056,1,cold
1,1.4353612000122666,1435.3612000122666,1,cold
1,2.171730950009078,2171.730950009078,1,cold
1,2.0124884030083194,2012.4884030083194,1,cold
1,1.440746603999287,1440.746603999287,1,cold
1,2.1151869810419157,2115.1869810419157,1,cold
1,2.197526816977188,2197.526816977188,1,cold
1,1.5314995090011507,1531.4995090011507,1,cold
1,2.1841766299912706,2184.1766299912706,1,cold
1,1.5803337250254117,1580.3337250254117,1,cold
1,1.8041177510167472,1804.1177510167472,1,cold
1,1.3319454749580473,1331.9454749580473,1,cold
1,1.6720571640180424,1672.0571640180424,1,cold
1,1.7798414870048873,1779.8414870048873,1,cold
1,1.3317680459585972,1331.7680459585972,1,cold
1,1.8052438639570028,1805.2438639570028,1,cold
1,1.979540839965921,1979.540839965921,1,cold
1,1.4986915849731304,1498.6915849731304,1,cold
1,1.4697705840226263,1469.7705840226263,1,cold
1,1.3281786119914614,1328.1786119914614,1,cold
1,1.462209329009056,1462.209329009056,1,cold
1,1.4084030169760808,1408.4030169760808,1,cold
1,1.295851386967115,1295.851386967115,1,cold
1,1.409198822977487,1409.198822977487,1,cold
1,1.3674411529791541,1367.4411529791541,1,cold
1,1.3344123510178179,1334.4123510178179,1,cold
1,1.1259200619533658,1125.9200619533658,1,cold
1,1.2919075849931687,1291.9075849931687,1,cold
1,2.796259950962849,2796.259950962849,1,cold
1,2.531981788983103,2531.981788983103,1,cold
1,2.6409519059816375,2640.9519059816375,1,cold
1,1.4858317450270988,1485.8317450270988,1,cold
1,2.707677135942504,2707.677135942504,1,cold
1,2.5488975460175425,2548.8975460175425,1,cold
1,1.5804305109777488,1580.4305109777488,1,cold
1,2.8190625510178506,2819.0625510178506,1,cold
1,2.2096065939986147,2209.6065939986147,1,cold
1,1.3457548650330864,1345.7548650330864,1,cold
1,2.7544649799820036,2754.4649799820036,1,cold
1,2.65239542897325,2652.39542897325,1,cold
1,2.542755664966535,2542.755664966535,1,cold
1,1.9228877369896509,1922.8877369896509,1,cold
1,2.4994813419762067,2499.4813419762067,1,cold
1,2.692791702982504,2692.791702982504,1,cold
1,2.1145300469943322,2114.530046994332,1,cold
1,2.6087418570532463,2608.7418570532463,1,cold
1,2.2386029919725843,2238.6029919725843,1,cold
1,1.8535906680044718,1853.5906680044718,1,cold
1,2.76111162599409,2761.11162599409,1,cold
1,2.3740856220247224,2374.0856220247224,1,cold
1,2.343029680021573,2343.029680021573,1,cold
1,1.8253816639771685,1825.3816639771685,1,cold
1,2.7366367210051976,2736.6367210051976,1,cold
1,2.3642383770202287,2364.2383770202287,1,cold
1,1.8331365149933845,1833.1365149933845,1,cold
1,2.3776750739780255,2377.6750739780255,1,cold
1,2.0340641519869678,2034.0641519869678,1,cold
1,1.8941739019937813,1894.1739019937813,1,cold
1,2.3916359270224348,2391.6359270224348,1,cold
1,2.0701182879856788,2070.1182879856788,1,cold
1,2.1039118859916925,2103.9118859916925,1,cold
1,1.3598543060361408,1359.8543060361408,1,cold
1,2.2456065959995613,2245.6065959995613,1,cold
1,2.1032394890207797,2103.2394890207797,1,cold
1,1.2977988839847967,1297.7988839847967,1,cold
1,2.1015669459593482,2101.5669459593482,1,cold
1,1.7506717200158164,1750.6717200158164,1,cold
1,1.2008246889454313,1200.8246889454313,1,cold
1,3.0301028509857133,3030.1028509857133,1,cold
1,2.732850018015597,2732.850018015597,1,cold
1,2.6207283950061537,2620.7283950061537,1,cold
1,1.6657070469809696,1665.7070469809696,1,cold
1,2.8422129309619777,2842.2129309619777,1,cold
1,2.6131427109939978,2613.1427109939978,1,cold
1,1.5626084409886971,1562.608440988697,1,cold
1,2.864295914012473,2864.295914012473,1,cold
1,2.3366411860333756,2336.6411860333756,1,cold
1,1.5426645160187036,1542.6645160187036,1,cold
1,3.356533131969627,3356.533131969627,1,cold
1,3.059719735989347,3059.719735989347,1,cold
1,3.1334575620130636,3133.4575620130636,1,cold
1,2.0111029680119827,2011.1029680119827,1,cold
1,2.980606955010444,2980.606955010444,1,cold
1,3.089526312018279,3089.526312018279,1,cold
1,1.9588596079847775,1958.8596079847775,1,cold
1,3.122544312966056,3122.544312966056,1,cold
1,2.9759059859788977,2975.9059859788977,1,cold
1,2.0816142889671028,2081.6142889671028,1,cold
1,1.4502424290403724,1450.2424290403724,1,cold
1,1.2339755169814453,1233.9755169814453,1,cold
1,1.3759771849727258,1375.9771849727258,1,cold
1,1.2854927890002728,1285.4927890002728,1,cold
1,1.3828252020175569,1382.8252020175569,1,cold
1,1.4937669989885762,1493.7669989885762,1,cold
1,1.4555986530031078,1455.5986530031078,1,cold
1,1.5236665169941261,1523.6665169941261,1,cold
1,1.16479063895531,1164.79063895531,1,cold
1,1.229170439997688,1229.170439997688,1,cold
1,2.572480230999645,2572.480230999645,1,cold
1,2.34649253601674,2346.49253601674,1,cold
1,2.191632619011216,2191.632619011216,1,cold
1,1.3997856400092132,1399.7856400092132,1,cold
1,2.413773262000177,2413.773262000177,1,cold
1,2.354978703020606,2354.978703020606,1,cold
1,1.46426454000175,1464.26454000175,1,cold
1,2.7193907239707187,2719.3907239707187,1,cold
1,2.041605537990108,2041.6055379901081,1,cold
1,1.5152682960033417,1515.2682960033417,1,cold
1,2.971604981983546,2971.604981983546,1,cold
1,2.6872142869979143,2687.2142869979143,1,cold
1,2.5653274340438657,2565.3274340438657,1,cold
1,1.5619533809949644,1561.9533809949644,1,cold
1,2.488154542981647,2488.154542981647,1,cold
1,2.523630701994989,2523.630701994989,1,cold
1,1.4056472810334526,1405.6472810334526,1,cold
1,2.5007269920315593,2500.7269920315593,1,cold
1,2.447616518009454,2447.616518009454,1,cold
1,1.425168817047961,1425.168817047961,1,cold
1,2.4706274059717543,2470.6274059717543,1,cold
1,2.318663487036247,2318.663487036247,1,cold
